dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
19/06/2020,19,6,2020,22765,1238,Brazil,BR,BRA,211049519,America,172.0970518
18/06/2020,18,6,2020,32188,1269,Brazil,BR,BRA,211049519,America,175.9591786
17/06/2020,17,6,2020,34918,1282,Brazil,BR,BRA,211049519,America,174.2747398
16/06/2020,16,6,2020,20647,627,Brazil,BR,BRA,211049519,America,171.4403339
15/06/2020,15,6,2020,17110,612,Brazil,BR,BRA,211049519,America,167.1527145
14/06/2020,14,6,2020,21704,892,Brazil,BR,BRA,211049519,America,166.820565
13/06/2020,13,6,2020,25982,909,Brazil,BR,BRA,211049519,America,172.3026907
12/6/2020,12,6,2020,30412,1239,Brazil,BR,BRA,211049519,America,172.7509268
11/6/2020,11,6,2020,32913,1274,Brazil,BR,BRA,211049519,America,170.8580061
10/6/2020,10,6,2020,32091,1272,Brazil,BR,BRA,211049519,America,165.0233564
9/6/2020,9,6,2020,15654,679,Brazil,BR,BRA,211049519,America,157.5525979
8/6/2020,8,6,2020,18921,525,Brazil,BR,BRA,211049519,America,155.6729442
7/6/2020,7,6,2020,27075,904,Brazil,BR,BRA,211049519,America,154.2003041
6/6/2020,6,6,2020,30830,1005,Brazil,BR,BRA,211049519,America,149.1934222
5/6/2020,5,6,2020,30916,1473,Brazil,BR,BRA,211049519,America,144.4424045
4/6/2020,4,6,2020,28633,1349,Brazil,BR,BRA,211049519,America,138.5632156
3/6/2020,3,6,2020,28936,1262,Brazil,BR,BRA,211049519,America,134.4494891
2/6/2020,2,6,2020,11598,623,Brazil,BR,BRA,211049519,America,128.9872639
1/6/2020,1,6,2020,16409,480,Brazil,BR,BRA,211049519,America,129.7178981
31/05/2020,31,5,2020,33274,956,Brazil,BR,BRA,211049519,America,125.7041481
30/05/2020,30,5,2020,26928,1124,Brazil,BR,BRA,211049519,America,117.0071371
29/05/2020,29,5,2020,26417,1156,Brazil,BR,BRA,211049519,America,111.4998988
28/05/2020,28,5,2020,20599,1086,Brazil,BR,BRA,211049519,America,105.5899113
27/05/2020,27,5,2020,16324,1039,Brazil,BR,BRA,211049519,America,101.2241113
26/05/2020,26,5,2020,11687,807,Brazil,BR,BRA,211049519,America,97.87608187
25/05/2020,25,5,2020,15813,653,Brazil,BR,BRA,211049519,America,95.00708694
24/05/2020,24,5,2020,16508,965,Brazil,BR,BRA,211049519,America,90.71757231
23/05/2020,23,5,2020,20803,1001,Brazil,BR,BRA,211049519,America,87.92344132
22/05/2020,22,5,2020,18508,1188,Brazil,BR,BRA,211049519,America,82.90992599
21/05/2020,21,5,2020,19951,888,Brazil,BR,BRA,211049519,America,78.82557648
20/05/2020,20,5,2020,17408,1179,Brazil,BR,BRA,211049519,America,74.34890197
19/05/2020,19,5,2020,13140,674,Brazil,BR,BRA,211049519,America,69.38655946
18/05/2020,18,5,2020,7938,485,Brazil,BR,BRA,211049519,America,66.30339679
17/05/2020,17,5,2020,14919,816,Brazil,BR,BRA,211049519,America,64.71609158
16/05/2020,16,5,2020,15305,824,Brazil,BR,BRA,211049519,America,60.00203203
15/05/2020,15,5,2020,13944,844,Brazil,BR,BRA,211049519,America,55.69214304
14/05/2020,14,5,2020,11385,749,Brazil,BR,BRA,211049519,America,52.50521324
13/05/2020,13,5,2020,9258,881,Brazil,BR,BRA,211049519,America,50.08445435
12/5/2020,12,5,2020,5632,396,Brazil,BR,BRA,211049519,America,48.24934
11/5/2020,11,5,2020,6760,496,Brazil,BR,BRA,211049519,America,47.76651493
10/5/2020,10,5,2020,10611,730,Brazil,BR,BRA,211049519,America,46.16452123
9/5/2020,9,5,2020,10222,751,Brazil,BR,BRA,211049519,America,43.7494482
8/5/2020,8,5,2020,9888,610,Brazil,BR,BRA,211049519,America,40.56583517
7/5/2020,7,5,2020,10503,615,Brazil,BR,BRA,211049519,America,37.65040564
6/5/2020,6,5,2020,6935,600,Brazil,BR,BRA,211049519,America,33.94274497
5/5/2020,5,5,2020,6633,296,Brazil,BR,BRA,211049519,America,31.84039477
4/5/2020,4,5,2020,4588,275,Brazil,BR,BRA,211049519,America,29.61058632
3/5/2020,3,5,2020,4970,421,Brazil,BR,BRA,211049519,America,28.41039406
2/5/2020,2,5,2020,6209,428,Brazil,BR,BRA,211049519,America,27.43763657
1/5/2020,1,5,2020,7218,435,Brazil,BR,BRA,211049519,America,26.0389127
30/04/2020,30,4,2020,6276,449,Brazil,BR,BRA,211049519,America,23.61625851
29/04/2020,29,4,2020,5385,474,Brazil,BR,BRA,211049519,America,22.09149787
28/04/2020,28,4,2020,4613,338,Brazil,BR,BRA,211049519,America,20.40800671
27/04/2020,27,4,2020,3379,189,Brazil,BR,BRA,211049519,America,18.81975386
26/04/2020,26,4,2020,5514,346,Brazil,BR,BRA,211049519,America,17.90195978
25/04/2020,25,4,2020,3503,357,Brazil,BR,BRA,211049519,America,15.80529544
24/04/2020,24,4,2020,3735,407,Brazil,BR,BRA,211049519,America,14.98937318
23/04/2020,23,4,2020,2678,165,Brazil,BR,BRA,211049519,America,14.13412366
22/04/2020,22,4,2020,2498,166,Brazil,BR,BRA,211049519,America,13.91237475
21/04/2020,21,4,2020,1927,113,Brazil,BR,BRA,211049519,America,13.51578536
20/04/2020,20,4,2020,2055,115,Brazil,BR,BRA,211049519,America,13.04148909
19/04/2020,19,4,2020,2917,206,Brazil,BR,BRA,211049519,America,12.47148069
18/04/2020,18,4,2020,3257,217,Brazil,BR,BRA,211049519,America,11.66835163
17/04/2020,17,4,2020,2105,188,Brazil,BR,BRA,211049519,America,10.66811244
16/04/2020,16,4,2020,3058,204,Brazil,BR,BRA,211049519,America,10.1796015
15/04/2020,15,4,2020,1832,204,Brazil,BR,BRA,211049519,America,9.26085977
14/04/2020,14,4,2020,1261,105,Brazil,BR,BRA,211049519,America,8.93202699
13/04/2020,13,4,2020,1442,99,Brazil,BR,BRA,211049519,America,8.48758153
12/4/2020,12,4,2020,1089,68,Brazil,BR,BRA,211049519,America,7.97111506
11/4/2020,11,4,2020,1781,115,Brazil,BR,BRA,211049519,America,7.68587395
10/4/2020,10,4,2020,1930,141,Brazil,BR,BRA,211049519,America,7.07985504
9/4/2020,9,4,2020,2210,133,Brazil,BR,BRA,211049519,America,6.39376013
8/4/2020,8,4,2020,1661,114,Brazil,BR,BRA,211049519,America,5.45653933
7/4/2020,7,4,2020,926,67,Brazil,BR,BRA,211049519,America,4.8164052
6/4/2020,6,4,2020,852,54,Brazil,BR,BRA,211049519,America,4.54111435
5/4/2020,5,4,2020,1222,73,Brazil,BR,BRA,211049519,America,4.33547541
4/4/2020,4,4,2020,1146,60,Brazil,BR,BRA,211049519,America,3.86260061
3/4/2020,3,4,2020,1074,58,Brazil,BR,BRA,211049519,America,3.45369183
2/4/2020,2,4,2020,1119,40,Brazil,BR,BRA,211049519,America,3.03625425
1/4/2020,1,4,2020,1138,42,Brazil,BR,BRA,211049519,America,2.57096061
31/03/2020,31,3,2020,323,23,Brazil,BR,BRA,211049519,America,2.05875854
30/03/2020,30,3,2020,352,22,Brazil,BR,BRA,211049519,America,1.92182385
29/03/2020,29,3,2020,487,22,Brazil,BR,BRA,211049519,America,1.79247033
28/03/2020,28,3,2020,502,15,Brazil,BR,BRA,211049519,America,1.57261671
27/03/2020,27,3,2020,482,20,Brazil,BR,BRA,211049519,America,1.34470811
26/03/2020,26,3,2020,232,11,Brazil,BR,BRA,211049519,America,1.12817125
25/03/2020,25,3,2020,310,12,Brazil,BR,BRA,211049519,America,1.02677325
24/03/2020,24,3,2020,345,9,Brazil,BR,BRA,211049519,America,0.88415269
23/03/2020,23,3,2020,418,7,Brazil,BR,BRA,211049519,America,0.72068395
22/03/2020,22,3,2020,224,7,Brazil,BR,BRA,211049519,America,0.52831203
21/03/2020,21,3,2020,283,5,Brazil,BR,BRA,211049519,America,0.4221758
20/03/2020,20,3,2020,193,2,Brazil,BR,BRA,211049519,America,0.29045316
19/03/2020,19,3,2020,137,3,Brazil,BR,BRA,211049519,America,0.20137454
18/03/2020,18,3,2020,57,1,Brazil,BR,BRA,211049519,America,0.13693469
17/03/2020,17,3,2020,34,0,Brazil,BR,BRA,211049519,America,0.10992681
16/03/2020,16,3,2020,79,0,Brazil,BR,BRA,211049519,America,0.09381684
15/03/2020,15,3,2020,23,0,Brazil,BR,BRA,211049519,America,0.05638487
14/03/2020,14,3,2020,21,0,Brazil,BR,BRA,211049519,America,0.04596078
13/03/2020,13,3,2020,25,0,Brazil,BR,BRA,211049519,America,0.03601051
12/3/2020,12,3,2020,18,0,Brazil,BR,BRA,211049519,America,0.02416494
11/3/2020,11,3,2020,9,0,Brazil,BR,BRA,211049519,America,0.01563614
10/3/2020,10,3,2020,0,0,Brazil,BR,BRA,211049519,America,0.01184556
9/3/2020,9,3,2020,12,0,Brazil,BR,BRA,211049519,America,0.01184556
8/3/2020,8,3,2020,0,0,Brazil,BR,BRA,211049519,America,0.00615969
7/3/2020,7,3,2020,5,0,Brazil,BR,BRA,211049519,America,0.00615969
6/3/2020,6,3,2020,5,0,Brazil,BR,BRA,211049519,America,0.00379058
5/3/2020,5,3,2020,1,0,Brazil,BR,BRA,211049519,America,0.00142147
4/3/2020,4,3,2020,0,0,Brazil,BR,BRA,211049519,America,0.00094764
3/3/2020,3,3,2020,0,0,Brazil,BR,BRA,211049519,America,0.00094764
2/3/2020,2,3,2020,0,0,Brazil,BR,BRA,211049519,America,0.00094764
1/3/2020,1,3,2020,1,0,Brazil,BR,BRA,211049519,America,0.00094764
29/02/2020,29,2,2020,0,0,Brazil,BR,BRA,211049519,America,0.00047382
28/02/2020,28,2,2020,0,0,Brazil,BR,BRA,211049519,America,0.00047382
27/02/2020,27,2,2020,0,0,Brazil,BR,BRA,211049519,America,0.00047382
26/02/2020,26,2,2020,1,0,Brazil,BR,BRA,211049519,America,0.00047382
25/02/2020,25,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
24/02/2020,24,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
23/02/2020,23,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
22/02/2020,22,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
21/02/2020,21,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
20/02/2020,20,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
19/02/2020,19,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
18/02/2020,18,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
17/02/2020,17,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
16/02/2020,16,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
15/02/2020,15,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
14/02/2020,14,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
13/02/2020,13,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
12/2/2020,12,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
11/2/2020,11,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
10/2/2020,10,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
9/2/2020,9,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
8/2/2020,8,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
7/2/2020,7,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
6/2/2020,6,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
5/2/2020,5,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
4/2/2020,4,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
3/2/2020,3,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
2/2/2020,2,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
1/2/2020,1,2,2020,0,0,Brazil,BR,BRA,211049519,America,0
31/01/2020,31,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
30/01/2020,30,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
29/01/2020,29,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
28/01/2020,28,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
27/01/2020,27,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
26/01/2020,26,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
25/01/2020,25,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
24/01/2020,24,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
23/01/2020,23,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
22/01/2020,22,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
21/01/2020,21,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
20/01/2020,20,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
19/01/2020,19,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
18/01/2020,18,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
17/01/2020,17,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
16/01/2020,16,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
15/01/2020,15,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
14/01/2020,14,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
13/01/2020,13,1,2020,0,0,Brazil,BR,BRA,211049519,America,0
12/1/2020,12,1,2020,0,0,Brazil,BR,BRA,211049519,America,
11/1/2020,11,1,2020,0,0,Brazil,BR,BRA,211049519,America,
10/1/2020,10,1,2020,0,0,Brazil,BR,BRA,211049519,America,
9/1/2020,9,1,2020,0,0,Brazil,BR,BRA,211049519,America,
8/1/2020,8,1,2020,0,0,Brazil,BR,BRA,211049519,America,
7/1/2020,7,1,2020,0,0,Brazil,BR,BRA,211049519,America,
6/1/2020,6,1,2020,0,0,Brazil,BR,BRA,211049519,America,
5/1/2020,5,1,2020,0,0,Brazil,BR,BRA,211049519,America,
4/1/2020,4,1,2020,0,0,Brazil,BR,BRA,211049519,America,
3/1/2020,3,1,2020,0,0,Brazil,BR,BRA,211049519,America,
2/1/2020,2,1,2020,0,0,Brazil,BR,BRA,211049519,America,
1/1/2020,1,1,2020,0,0,Brazil,BR,BRA,211049519,America,
31/08/2020,31,8,2020,16158,366,Brazil,BR,BRA,211049519,America,247.3893343
30/08/2020,30,8,2020,41350,958,Brazil,BR,BRA,211049519,America,250.6790835
29/08/2020,29,8,2020,43412,855,Brazil,BR,BRA,211049519,America,250.7861674
28/08/2020,28,8,2020,44235,984,Brazil,BR,BRA,211049519,America,254.2128514
27/08/2020,27,8,2020,47161,1085,Brazil,BR,BRA,211049519,America,261.7257801
26/08/2020,26,8,2020,47134,1271,Brazil,BR,BRA,211049519,America,265.5135168
25/08/2020,25,8,2020,17078,565,Brazil,BR,BRA,211049519,America,267.8949484
24/08/2020,24,8,2020,23421,494,Brazil,BR,BRA,211049519,America,270.249846
23/08/2020,23,8,2020,50032,892,Brazil,BR,BRA,211049519,America,270.0551049
22/08/2020,22,8,2020,30355,1054,Brazil,BR,BRA,211049519,America,270.0257279
21/08/2020,21,8,2020,45323,1204,Brazil,BR,BRA,211049519,America,279.4429491
20/08/2020,20,8,2020,49298,1212,Brazil,BR,BRA,211049519,America,283.1463454
19/08/2020,19,8,2020,47784,1352,Brazil,BR,BRA,211049519,America,286.8677469
18/08/2020,18,8,2020,19373,684,Brazil,BR,BRA,211049519,America,288.6772748
17/08/2020,17,8,2020,23101,620,Brazil,BR,BRA,211049519,America,287.3827919
16/08/2020,16,8,2020,41576,709,Brazil,BR,BRA,211049519,America,288.6616387
15/08/2020,15,8,2020,50644,1060,Brazil,BR,BRA,211049519,America,290.4697452
14/08/2020,14,8,2020,60091,1262,Brazil,BR,BRA,211049519,America,291.2937224
13/08/2020,13,8,2020,55155,1175,Brazil,BR,BRA,211049519,America,290.2257266
12/8/2020,12,8,2020,52160,1274,Brazil,BR,BRA,211049519,America,296.8208613
11/8/2020,11,8,2020,22048,703,Brazil,BR,BRA,211049519,America,291.4458194
10/8/2020,10,8,2020,23010,572,Brazil,BR,BRA,211049519,America,292.031464
9/8/2020,9,8,2020,49970,905,Brazil,BR,BRA,211049519,America,292.7744176
8/8/2020,8,8,2020,50230,1079,Brazil,BR,BRA,211049519,America,293.3321066
7/8/2020,7,8,2020,53139,1237,Brazil,BR,BRA,211049519,America,296.0144155
6/8/2020,6,8,2020,57152,1437,Brazil,BR,BRA,211049519,America,299.2468322
5/8/2020,5,8,2020,51603,1154,Brazil,BR,BRA,211049519,America,304.320523
4/8/2020,4,8,2020,16641,561,Brazil,BR,BRA,211049519,America,299.3003742
3/8/2020,3,8,2020,25800,541,Brazil,BR,BRA,211049519,America,301.0137161
2/8/2020,2,8,2020,45392,1088,Brazil,BR,BRA,211049519,America,299.9376653
1/8/2020,1,8,2020,52383,1212,Brazil,BR,BRA,211049519,America,291.9490189
30/09/2020,30,9,2020,32058,863,Brazil,BR,BRA,211049519,America,187.2825875
29/09/2020,29,9,2020,13155,317,Brazil,BR,BRA,211049519,America,189.4598016
28/09/2020,28,9,2020,14318,335,Brazil,BR,BRA,211049519,America,190.4074465
27/09/2020,27,9,2020,28378,869,Brazil,BR,BRA,211049519,America,190.6206666
26/09/2020,26,9,2020,31911,729,Brazil,BR,BRA,211049519,America,193.0584831
25/09/2020,25,9,2020,32817,831,Brazil,BR,BRA,211049519,America,198.6529048
24/09/2020,24,9,2020,33281,869,Brazil,BR,BRA,211049519,America,202.3202905
23/09/2020,23,9,2020,33536,836,Brazil,BR,BRA,211049519,America,203.5214304
22/09/2020,22,9,2020,13439,377,Brazil,BR,BRA,211049519,America,194.3970315
21/09/2020,21,9,2020,16389,363,Brazil,BR,BRA,211049519,America,192.8969097
20/09/2020,20,9,2020,33057,739,Brazil,BR,BRA,211049519,America,192.0118093
19/09/2020,19,9,2020,39797,858,Brazil,BR,BRA,211049519,America,190.6429363
18/09/2020,18,9,2020,36303,829,Brazil,BR,BRA,211049519,America,196.0430907
17/09/2020,17,9,2020,36820,987,Brazil,BR,BRA,211049519,America,199.5825444
16/09/2020,16,9,2020,36653,1113,Brazil,BR,BRA,211049519,America,204.3747847
15/09/2020,15,9,2020,15155,381,Brazil,BR,BRA,211049519,America,207.2205623
14/09/2020,14,9,2020,14768,415,Brazil,BR,BRA,211049519,America,221.8171367
13/09/2020,13,9,2020,33523,814,Brazil,BR,BRA,211049519,America,222.4757499
12/9/2020,12,9,2020,43718,874,Brazil,BR,BRA,211049519,America,226.1843582
11/9/2020,11,9,2020,40557,983,Brazil,BR,BRA,211049519,America,226.0393685
10/9/2020,10,9,2020,35816,1075,Brazil,BR,BRA,211049519,America,227.7820875
9/9/2020,9,9,2020,14279,504,Brazil,BR,BRA,211049519,America,233.1576032
8/9/2020,8,9,2020,10273,310,Brazil,BR,BRA,211049519,America,248.7250397
7/9/2020,7,9,2020,14521,447,Brazil,BR,BRA,211049519,America,251.9494015
6/9/2020,6,9,2020,30168,682,Brazil,BR,BRA,211049519,America,256.1664213
5/9/2020,5,9,2020,51194,907,Brazil,BR,BRA,211049519,America,265.5784304
4/9/2020,4,9,2020,43773,834,Brazil,BR,BRA,211049519,America,255.7044444
3/9/2020,3,9,2020,46934,1184,Brazil,BR,BRA,211049519,America,256.4388692
2/9/2020,2,9,2020,42659,1215,Brazil,BR,BRA,211049519,America,257.5589855
1/9/2020,1,9,2020,45961,553,Brazil,BR,BRA,211049519,America,259.9873255
31/10/2020,31,10,2020,22282,508,Brazil,BR,BRA,211049519,America,149.8975224
30/10/2020,30,10,2020,26106,513,Brazil,BR,BRA,211049519,America,153.9875578
29/10/2020,29,10,2020,28629,510,Brazil,BR,BRA,211049519,America,155.1327866
28/10/2020,28,10,2020,29787,549,Brazil,BR,BRA,211049519,America,154.4722781
27/10/2020,27,10,2020,15726,263,Brazil,BR,BRA,211049519,America,145.2009943
26/10/2020,26,10,2020,13493,231,Brazil,BR,BRA,211049519,America,141.7420904
25/10/2020,25,10,2020,26979,432,Brazil,BR,BRA,211049519,America,141.1981422
24/10/2020,24,10,2020,30026,571,Brazil,BR,BRA,211049519,America,141.0891631
23/10/2020,23,10,2020,24858,497,Brazil,BR,BRA,211049519,America,139.8657535
22/10/2020,22,10,2020,24818,566,Brazil,BR,BRA,211049519,America,141.236048
21/10/2020,21,10,2020,23227,661,Brazil,BR,BRA,211049519,America,144.4272422
20/10/2020,20,10,2020,15383,271,Brazil,BR,BRA,211049519,America,153.2777717
19/10/2020,19,10,2020,10982,230,Brazil,BR,BRA,211049519,America,151.649244
18/10/2020,18,10,2020,24062,461,Brazil,BR,BRA,211049519,America,150.4523685
17/10/2020,17,10,2020,30914,754,Brazil,BR,BRA,211049519,America,151.5175214
16/10/2020,16,10,2020,28523,713,Brazil,BR,BRA,211049519,America,152.7101325
15/10/2020,15,10,2020,27235,749,Brazil,BR,BRA,211049519,America,156.327293
14/10/2020,14,10,2020,10220,309,Brazil,BR,BRA,211049519,America,159.2545681
13/10/2020,13,10,2020,8426,201,Brazil,BR,BRA,211049519,America,169.6019028
12/10/2020,12,10,2020,12345,290,Brazil,BR,BRA,211049519,America,171.8426091
11/10/2020,11,10,2020,26749,559,Brazil,BR,BRA,211049519,America,172.7774608
10/10/2020,10,10,2020,27444,682,Brazil,BR,BRA,211049519,America,173.5493176
9/10/2020,9,10,2020,27750,729,Brazil,BR,BRA,211049519,America,175.6658825
8/10/2020,8,10,2020,31553,734,Brazil,BR,BRA,211049519,America,178.0667408
7/10/2020,7,10,2020,41906,819,Brazil,BR,BRA,211049519,America,178.885506
6/10/2020,6,10,2020,11946,323,Brazil,BR,BRA,211049519,America,174.9196121
5/10/2020,5,10,2020,8456,365,Brazil,BR,BRA,211049519,America,175.627029
4/10/2020,4,10,2020,26310,599,Brazil,BR,BRA,211049519,America,179.3858625
3/10/2020,3,10,2020,33431,708,Brazil,BR,BRA,211049519,America,182.5827426
2/10/2020,2,10,2020,36157,728,Brazil,BR,BRA,211049519,America,185.5990963
1/10/2020,1,10,2020,33413,1031,Brazil,BR,BRA,211049519,America,185.6682744
30/11/2020,30,11,2020,24468,272,Brazil,BR,BRA,211049519,America,214.0004877
29/11/2020,29,11,2020,51922,587,Brazil,BR,BRA,211049519,America,209.1040065
28/11/2020,28,11,2020,34130,514,Brazil,BR,BRA,211049519,America,202.6529139
27/11/2020,27,11,2020,37614,691,Brazil,BR,BRA,211049519,America,200.2553723
26/11/2020,26,11,2020,47898,654,Brazil,BR,BRA,211049519,America,198.1672368
25/11/2020,25,11,2020,31100,630,Brazil,BR,BRA,211049519,America,198.3724019
24/11/2020,24,11,2020,16207,302,Brazil,BR,BRA,211049519,America,195.4877708
23/11/2020,23,11,2020,18615,194,Brazil,BR,BRA,211049519,America,192.9812501
22/11/2020,22,11,2020,32622,376,Brazil,BR,BRA,211049519,America,189.1617673
21/11/2020,21,11,2020,38397,552,Brazil,BR,BRA,211049519,America,183.0930494
20/11/2020,20,11,2020,35918,606,Brazil,BR,BRA,211049519,America,175.0527562
19/11/2020,19,11,2020,34091,756,Brazil,BR,BRA,211049519,America,168.5973992
18/11/2020,18,11,2020,35294,685,Brazil,BR,BRA,211049519,America,163.8046851
17/11/2020,17,11,2020,13371,216,Brazil,BR,BRA,211049519,America,152.6930748
16/11/2020,16,11,2020,14134,140,Brazil,BR,BRA,211049519,America,150.3855595
15/11/2020,15,11,2020,38307,921,Brazil,BR,BRA,211049519,America,148.4741598
14/11/2020,14,11,2020,29070,456,Brazil,BR,BRA,211049519,America,139.3009571
13/11/2020,13,11,2020,33207,908,Brazil,BR,BRA,211049519,America,136.0846504
12/11/2020,12,11,2020,48331,544,Brazil,BR,BRA,211049519,America,132.7200371
11/11/2020,11,11,2020,25012,201,Brazil,BR,BRA,211049519,America,123.3847873
10/11/2020,10,11,2020,10917,231,Brazil,BR,BRA,211049519,America,125.6472894
9/11/2020,9,11,2020,10554,128,Brazil,BR,BRA,211049519,America,127.9259016
8/11/2020,8,11,2020,19814,231,Brazil,BR,BRA,211049519,America,129.3184658
7/11/2020,7,11,2020,21428,302,Brazil,BR,BRA,211049519,America,132.7134036
6/11/2020,6,11,2020,22294,630,Brazil,BR,BRA,211049519,America,136.787329
5/11/2020,5,11,2020,23976,610,Brazil,BR,BRA,211049519,America,138.0022098
4/11/2020,4,11,2020,11843,243,Brazil,BR,BRA,211049519,America,138.4011683
3/11/2020,3,11,2020,8501,179,Brazil,BR,BRA,211049519,America,143.7951631
2/11/2020,2,11,2020,10100,190,Brazil,BR,BRA,211049519,America,147.0560092
1/11/2020,1,11,2020,18947,407,Brazil,BR,BRA,211049519,America,147.4739206
14/12/2020,14,12,2020,21825,279,Brazil,BR,BRA,211049519,America,278.2342281
13/12/2020,13,12,2020,43900,686,Brazil,BR,BRA,211049519,America,279.4865408
12/12/2020,12,12,2020,54428,672,Brazil,BR,BRA,211049519,America,283.2875445
11/12/2020,11,12,2020,53347,770,Brazil,BR,BRA,211049519,America,273.6698964
10/12/2020,10,12,2020,53453,836,Brazil,BR,BRA,211049519,America,266.2152478
